%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 9216
%  N_r                         =  910
%  N_theta                     = 9216
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 285000
%  Friction Reynolds number    = 6019.48
%  Friction coefficient        = 0.01428
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.5294138950E+04    0.2791787987E+02   -0.9778626495E+00    0.1007850191E+01    0.5814242523E+00    0.5949112729E+00    0.1220614779E+00    0.9536965185E+00
    0.5302686081E+04    0.2792101944E+02   -0.9774406719E+00    0.1005332419E+01    0.5808467045E+00    0.5941146662E+00    0.1206397530E+00    0.9509503237E+00
    0.5311236651E+04    0.2792413133E+02   -0.9770212225E+00    0.1002861909E+01    0.5802724387E+00    0.5933280307E+00    0.1192192477E+00    0.9482084024E+00
    0.5319790659E+04    0.2792721490E+02   -0.9766030650E+00    0.1000436302E+01    0.5797001955E+00    0.5925494141E+00    0.1177946035E+00    0.9454615288E+00
    0.5328348101E+04    0.2793026901E+02   -0.9761855903E+00    0.9980554149E+00    0.5791292879E+00    0.5917724706E+00    0.1163613684E+00    0.9427085435E+00
    0.5336908975E+04    0.2793329237E+02   -0.9757686258E+00    0.9957130352E+00    0.5785595457E+00    0.5909932713E+00    0.1149179823E+00    0.9399503247E+00
    0.5345473278E+04    0.2793628870E+02   -0.9753523055E+00    0.9933879045E+00    0.5779911290E+00    0.5902097960E+00    0.1134669422E+00    0.9371908816E+00
    0.5354041007E+04    0.2793926286E+02   -0.9749362120E+00    0.9910679328E+00    0.5774237085E+00    0.5894169171E+00    0.1120139567E+00    0.9344363150E+00
    0.5362612159E+04    0.2794221359E+02   -0.9745184421E+00    0.9887633962E+00    0.5768556237E+00    0.5886071124E+00    0.1105639191E+00    0.9316866747E+00
    0.5371186731E+04    0.2794513651E+02   -0.9740961396E+00    0.9864962661E+00    0.5762843433E+00    0.5877790821E+00    0.1091171548E+00    0.9289390034E+00
    0.5379764722E+04    0.2794802753E+02   -0.9736669203E+00    0.9842836648E+00    0.5757077070E+00    0.5869310745E+00    0.1076704100E+00    0.9261966897E+00
    0.5388346128E+04    0.2795088420E+02   -0.9732292840E+00    0.9821299039E+00    0.5751244366E+00    0.5860601718E+00    0.1062215151E+00    0.9234652908E+00
    0.5396930947E+04    0.2795370639E+02   -0.9727825193E+00    0.9800272123E+00    0.5745340501E+00    0.5851739990E+00    0.1047723889E+00    0.9207471823E+00
    0.5405519175E+04    0.2795649459E+02   -0.9723265434E+00    0.9779731986E+00    0.5739365930E+00    0.5842842221E+00    0.1033273819E+00    0.9180411285E+00
    0.5414110810E+04    0.2795925037E+02   -0.9718618220E+00    0.9759706748E+00    0.5733325295E+00    0.5833924342E+00    0.1018892445E+00    0.9153438509E+00
    0.5422705850E+04    0.2796197864E+02   -0.9713895030E+00    0.9740102166E+00    0.5727229543E+00    0.5824956100E+00    0.1004577777E+00    0.9126521717E+00
    0.5431304291E+04    0.2796468519E+02   -0.9709108501E+00    0.9720781934E+00    0.5721091732E+00    0.5815899046E+00    0.9903249321E-01    0.9099625132E+00
    0.5439906131E+04    0.2796737162E+02   -0.9704265163E+00    0.9701743130E+00    0.5714919702E+00    0.5806761317E+00    0.9761457541E-01    0.9072702179E+00
    0.5448511368E+04    0.2797003203E+02   -0.9699364901E+00    0.9683125663E+00    0.5708714313E+00    0.5797629711E+00    0.9620407924E-01    0.9045709632E+00
    0.5457119998E+04    0.2797265678E+02   -0.9694406586E+00    0.9665053948E+00    0.5702474269E+00    0.5788605886E+00    0.9479586772E-01    0.9018611946E+00
    0.5465732019E+04    0.2797524027E+02   -0.9689396865E+00    0.9647512911E+00    0.5696204979E+00    0.5779748740E+00    0.9338128846E-01    0.8991402387E+00
    0.5474347429E+04    0.2797778125E+02   -0.9684354464E+00    0.9630413234E+00    0.5689922902E+00    0.5771069588E+00    0.9195446727E-01    0.8964134052E+00
    0.5482966224E+04    0.2798027938E+02   -0.9679304401E+00    0.9613766354E+00    0.5683649954E+00    0.5762652969E+00    0.9051538435E-01    0.8936896441E+00
    0.5491588403E+04    0.2798273538E+02   -0.9674275635E+00    0.9597628242E+00    0.5677411070E+00    0.5754585983E+00    0.8906741594E-01    0.8909753900E+00
    0.5500213961E+04    0.2798515216E+02   -0.9669300916E+00    0.9581987638E+00    0.5671234461E+00    0.5746826618E+00    0.8761341472E-01    0.8882734782E+00
    0.5508842897E+04    0.2798753383E+02   -0.9664403886E+00    0.9566813119E+00    0.5665141040E+00    0.5739284796E+00    0.8615428428E-01    0.8855857613E+00
    0.5517475209E+04    0.2798988281E+02   -0.9659590819E+00    0.9552048398E+00    0.5659135813E+00    0.5731853308E+00    0.8469087019E-01    0.8829151573E+00
    0.5526110893E+04    0.2799219912E+02   -0.9654856591E+00    0.9537642672E+00    0.5653213830E+00    0.5724447905E+00    0.8322618006E-01    0.8802640058E+00
    0.5534749947E+04    0.2799448170E+02   -0.9650196173E+00    0.9523609833E+00    0.5647371111E+00    0.5717075178E+00    0.8176431155E-01    0.8776368457E+00
    0.5543392367E+04    0.2799672767E+02   -0.9645610217E+00    0.9509954367E+00    0.5641609540E+00    0.5709698199E+00    0.8030745602E-01    0.8750415399E+00
    0.5552038153E+04    0.2799893443E+02   -0.9641098200E+00    0.9496716052E+00    0.5635931428E+00    0.5702211175E+00    0.7885582312E-01    0.8724820433E+00
    0.5560687300E+04    0.2800110300E+02   -0.9636651359E+00    0.9484039991E+00    0.5630332108E+00    0.5694637275E+00    0.7740874921E-01    0.8699552814E+00
    0.5569339807E+04    0.2800323676E+02   -0.9632260512E+00    0.9472029861E+00    0.5624804892E+00    0.5687185759E+00    0.7596304301E-01    0.8674598107E+00
    0.5577995671E+04    0.2800534029E+02   -0.9627930783E+00    0.9460529699E+00    0.5619352712E+00    0.5680033370E+00    0.7451309488E-01    0.8650005083E+00
    0.5586654888E+04    0.2800741717E+02   -0.9623675823E+00    0.9449353722E+00    0.5613984934E+00    0.5673182257E+00    0.7305506198E-01    0.8625807474E+00
    0.5595317458E+04    0.2800946551E+02   -0.9619503520E+00    0.9438497317E+00    0.5608706045E+00    0.5666593704E+00    0.7158956326E-01    0.8601981463E+00
    0.5603983376E+04    0.2801147841E+02   -0.9615421624E+00    0.9427992247E+00    0.5603520768E+00    0.5660223191E+00    0.7012073526E-01    0.8578530860E+00
    0.5612652640E+04    0.2801344748E+02   -0.9611447441E+00    0.9417904701E+00    0.5598443747E+00    0.5654046138E+00    0.6865313306E-01    0.8555538754E+00
    0.5621325249E+04    0.2801536620E+02   -0.9607600750E+00    0.9408376206E+00    0.5593493443E+00    0.5648029296E+00    0.6718821019E-01    0.8533109712E+00
    0.5630001198E+04    0.2801723234E+02   -0.9603893326E+00    0.9399497433E+00    0.5588681714E+00    0.5642142554E+00    0.6572451022E-01    0.8511302692E+00
    0.5638680487E+04    0.2801904738E+02   -0.9600331284E+00    0.9391208535E+00    0.5584015815E+00    0.5636326280E+00    0.6426048022E-01    0.8490145841E+00
    0.5647363111E+04    0.2802081456E+02   -0.9596920147E+00    0.9383382606E+00    0.5579503749E+00    0.5630509373E+00    0.6279513999E-01    0.8469670600E+00
    0.5656049069E+04    0.2802253600E+02   -0.9593662687E+00    0.9375927656E+00    0.5575151647E+00    0.5624739699E+00    0.6132834226E-01    0.8449870845E+00
    0.5664738358E+04    0.2802421185E+02   -0.9590556750E+00    0.9368768778E+00    0.5570960048E+00    0.5619044320E+00    0.5986106648E-01    0.8430652201E+00
    0.5673430976E+04    0.2802584327E+02   -0.9587595414E+00    0.9361838702E+00    0.5566925031E+00    0.5613427862E+00    0.5839366320E-01    0.8411864439E+00
    0.5682126919E+04    0.2802743130E+02   -0.9584773686E+00    0.9355110487E+00    0.5563044611E+00    0.5607893619E+00    0.5692458099E-01    0.8393431744E+00
    0.5690826186E+04    0.2802897560E+02   -0.9582094149E+00    0.9348544680E+00    0.5559324808E+00    0.5602405036E+00    0.5545142811E-01    0.8375399418E+00
    0.5699528774E+04    0.2803047857E+02   -0.9579564221E+00    0.9342132200E+00    0.5555778002E+00    0.5596923523E+00    0.5397291669E-01    0.8357842875E+00
    0.5708234680E+04    0.2803194383E+02   -0.9577192429E+00    0.9335783199E+00    0.5552416866E+00    0.5591560085E+00    0.5249097217E-01    0.8340846677E+00
    0.5716943901E+04    0.2803337123E+02   -0.9574984795E+00    0.9329342947E+00    0.5549248103E+00    0.5586416778E+00    0.5101122798E-01    0.8324510456E+00
    0.5725656436E+04    0.2803475920E+02   -0.9572936684E+00    0.9322725631E+00    0.5546268055E+00    0.5581433775E+00    0.4953898092E-01    0.8308901185E+00
    0.5734372282E+04    0.2803610948E+02   -0.9571031426E+00    0.9315898424E+00    0.5543463729E+00    0.5576556319E+00    0.4807478067E-01    0.8294021325E+00
    0.5743091436E+04    0.2803742443E+02   -0.9569249635E+00    0.9308846285E+00    0.5540819871E+00    0.5571823015E+00    0.4661481706E-01    0.8279810749E+00
    0.5751813896E+04    0.2803870207E+02   -0.9567580562E+00    0.9301584610E+00    0.5538328449E+00    0.5567261396E+00    0.4515408725E-01    0.8266206009E+00
    0.5760539658E+04    0.2803993715E+02   -0.9566022317E+00    0.9294087066E+00    0.5535990642E+00    0.5562787157E+00    0.4368915542E-01    0.8253165323E+00
    0.5769268722E+04    0.2804112782E+02   -0.9564568004E+00    0.9286212333E+00    0.5533805842E+00    0.5558300046E+00    0.4221980772E-01    0.8240642167E+00
    0.5778001084E+04    0.2804227665E+02   -0.9563189706E+00    0.9277981202E+00    0.5531753781E+00    0.5553867703E+00    0.4075015003E-01    0.8228561399E+00
    0.5786736742E+04    0.2804338445E+02   -0.9561841527E+00    0.9269747252E+00    0.5529793436E+00    0.5549602717E+00    0.3928738528E-01    0.8216837513E+00
    0.5795475693E+04    0.2804444543E+02   -0.9560477577E+00    0.9261915994E+00    0.5527882175E+00    0.5545437013E+00    0.3783571776E-01    0.8205411839E+00
    0.5804217935E+04    0.2804545154E+02   -0.9559064781E+00    0.9254535057E+00    0.5525990815E+00    0.5541338520E+00    0.3639087321E-01    0.8194236206E+00
    0.5812963465E+04    0.2804639647E+02   -0.9557592373E+00    0.9247291802E+00    0.5524108553E+00    0.5537477333E+00    0.3494348276E-01    0.8183327210E+00
    0.5821712281E+04    0.2804727452E+02   -0.9556074675E+00    0.9240011512E+00    0.5522242034E+00    0.5534016769E+00    0.3348712185E-01    0.8172781722E+00
    0.5830464380E+04    0.2804808221E+02   -0.9554538916E+00    0.9232769383E+00    0.5520406596E+00    0.5530939634E+00    0.3202136232E-01    0.8162725530E+00
    0.5839219760E+04    0.2804882340E+02   -0.9553003233E+00    0.9225699010E+00    0.5518610942E+00    0.5528146676E+00    0.3054797128E-01    0.8153257362E+00
    0.5847978419E+04    0.2804950932E+02   -0.9551469542E+00    0.9218873467E+00    0.5516853096E+00    0.5525474850E+00    0.2906684765E-01    0.8144384303E+00
    0.5856740354E+04    0.2805015212E+02   -0.9549932896E+00    0.9212224635E+00    0.5515132524E+00    0.5522747188E+00    0.2757804419E-01    0.8136030713E+00
    0.5865505563E+04    0.2805075012E+02   -0.9548391432E+00    0.9205756531E+00    0.5513460738E+00    0.5519856243E+00    0.2608493506E-01    0.8128189306E+00
    0.5874274042E+04    0.2805129533E+02   -0.9546842297E+00    0.9199647395E+00    0.5511854680E+00    0.5516800716E+00    0.2459383434E-01    0.8121018445E+00
    0.5883045791E+04    0.2805178434E+02   -0.9545268660E+00    0.9194013177E+00    0.5510319567E+00    0.5513645441E+00    0.2311112256E-01    0.8114651889E+00
    0.5891820805E+04    0.2805222913E+02   -0.9543631561E+00    0.9188780164E+00    0.5508838532E+00    0.5510456035E+00    0.2164062500E-01    0.8109037553E+00
    0.5900599084E+04    0.2805263464E+02   -0.9541884972E+00    0.9183943248E+00    0.5507389316E+00    0.5507237911E+00    0.2018180397E-01    0.8103974293E+00
    0.5909380624E+04    0.2805300031E+02   -0.9540002238E+00    0.9179377194E+00    0.5505965644E+00    0.5504152963E+00    0.1873199754E-01    0.8099244373E+00
    0.5918165423E+04    0.2805330879E+02   -0.9537974661E+00    0.9175101308E+00    0.5504571506E+00    0.5501348366E+00    0.1728789379E-01    0.8094692950E+00
    0.5926953478E+04    0.2805356957E+02   -0.9535792607E+00    0.9170886288E+00    0.5503203901E+00    0.5498897453E+00    0.1584646958E-01    0.8090302575E+00
    0.5935744788E+04    0.2805377789E+02   -0.9533432930E+00    0.9166818883E+00    0.5501863588E+00    0.5496430632E+00    0.1440323048E-01    0.8086215702E+00
    0.5944539350E+04    0.2805396954E+02   -0.9530825184E+00    0.9162412264E+00    0.5500519707E+00    0.5494119624E+00    0.1295653329E-01    0.8082579194E+00
    0.5953337161E+04    0.2805410935E+02   -0.9527826267E+00    0.9157901307E+00    0.5499099177E+00    0.5491533878E+00    0.1149971437E-01    0.8079340332E+00
    0.5962138219E+04    0.2805425240E+02   -0.9524204688E+00    0.9152769925E+00    0.5497439525E+00    0.5489227482E+00    0.1003148810E-01    0.8076193672E+00
    0.5970942522E+04    0.2805429217E+02   -0.9519659121E+00    0.9148088170E+00    0.5495418313E+00    0.5485630189E+00    0.8545276093E-02    0.8072719357E+00
    0.5979750066E+04    0.2805440104E+02   -0.9513730741E+00    0.9142696492E+00    0.5492756445E+00    0.5482656596E+00    0.7054934906E-02    0.8068251071E+00
    0.5988560851E+04    0.2805427303E+02   -0.9505749264E+00    0.9138634532E+00    0.5489452411E+00    0.5476003385E+00    0.5531316015E-02    0.8062118091E+00
    0.5997374873E+04    0.2805457190E+02   -0.9494379614E+00    0.9132617838E+00    0.5484549369E+00    0.5473199757E+00    0.4022701032E-02    0.8053680641E+00
    0.6006192131E+04    0.2805409209E+02   -0.9477018397E+00    0.9129317361E+00    0.5479019332E+00    0.5460596684E+00    0.2322833485E-02    0.8041432144E+00
    0.6015012621E+04    0.2805768237E+02   -0.9448684423E+00    0.9135306132E+00    0.5474281038E+00    0.5458092313E+00                 NaN    0.8026237858E+00
